YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed,Delay_Total,flight_total_delay,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,11,21,6,WN,3583,N962WN,LGA,STL,1235,1246.0,11.0,8.0,1254.0,170.0,162.0,150.0,888,1424.0,4.0,1425,1428.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,B6,1983,N907JB,JFK,MCO,637,703.0,26.0,17.0,720.0,173.0,172.0,146.0,944,946.0,9.0,930,955.0,25.0,0,0,,0.0,0.0,21.0,4.0,0.0,2015-12-22,1,1,25.0,1,0.0,0.0,84.0,16.0,0.0
2015,12,2,3,DL,681,N948DN,BOS,ATL,1715,1843.0,88.0,32.0,1915.0,195.0,206.0,169.0,946,2204.0,5.0,2030,2209.0,99.0,0,0,,11.0,0.0,88.0,0.0,0.0,2015-12-02,1,1,99.0,1,11.11,0.0,88.89,0.0,0.0
2015,12,20,7,OO,7373,N8942A,SLC,CPR,1511,1605.0,54.0,18.0,1623.0,80.0,69.0,48.0,320,1711.0,3.0,1631,1714.0,43.0,0,0,,0.0,0.0,0.0,43.0,0.0,2015-12-20,1,1,43.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,28,1,AA,1326,N3HBAA,TUL,ORD,545,904.0,199.0,39.0,943.0,119.0,127.0,80.0,585,1103.0,8.0,744,1111.0,207.0,0,0,,8.0,0.0,0.0,0.0,199.0,2015-12-28,1,1,207.0,1,3.86,0.0,0.0,0.0,96.14
2015,12,10,4,DL,1719,N803DN,DTW,LAX,1206,1205.0,-1.0,14.0,1219.0,317.0,304.0,285.0,1979,1404.0,5.0,1423,1409.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,DL,1231,N908DE,ATL,DTW,1340,1345.0,5.0,12.0,1357.0,118.0,106.0,87.0,594,1524.0,7.0,1538,1531.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,WN,2681,N7703A,PHX,BUR,855,853.0,-2.0,19.0,912.0,90.0,94.0,72.0,369,924.0,3.0,925,927.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,DL,1761,N996DL,PHL,ATL,1530,1530.0,0.0,24.0,1554.0,137.0,132.0,101.0,666,1735.0,7.0,1747,1742.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,UA,364,N69833,LAX,LAS,1305,1257.0,-8.0,10.0,1307.0,82.0,78.0,41.0,236,1348.0,27.0,1427,1415.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,AA,330,N3EHAA,CLT,DFW,1125,1316.0,111.0,31.0,1347.0,181.0,200.0,162.0,936,1529.0,7.0,1326,1536.0,130.0,0,0,,19.0,0.0,111.0,0.0,0.0,2015-12-17,1,1,130.0,1,14.62,0.0,85.38,0.0,0.0
2015,12,20,7,MQ,3217,N516MQ,EWR,ORD,1010,1007.0,-3.0,21.0,1028.0,170.0,151.0,122.0,719,1130.0,8.0,1200,1138.0,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,EV,6066,N11193,ISN,IAH,1425,1517.0,52.0,12.0,1529.0,211.0,,,1330,2039.0,8.0,1756,2047.0,0.0,1,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,DL,1105,N140LL,ATL,SLC,811,827.0,16.0,28.0,855.0,259.0,253.0,220.0,1590,1035.0,5.0,1030,1040.0,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,AA,539,N108UW,PHL,TPA,1000,956.0,-4.0,35.0,1031.0,179.0,176.0,137.0,920,1248.0,4.0,1259,1252.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,AA,2004,N967UW,PHL,MSP,924,926.0,2.0,11.0,937.0,178.0,163.0,144.0,980,1101.0,8.0,1122,1109.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,EV,4474,N16178,IAH,LIT,1910,1902.0,-8.0,16.0,1918.0,79.0,72.0,50.0,374,2008.0,6.0,2029,2014.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,MQ,3422,N669MQ,ORD,IND,1135,1131.0,-4.0,13.0,1144.0,56.0,54.0,36.0,177,1320.0,5.0,1331,1325.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,20,7,DL,773,N838DN,ATL,PDX,949,949.0,0.0,14.0,1003.0,334.0,311.0,292.0,2172,1155.0,5.0,1223,1200.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,EV,4914,N716EV,FSM,ATL,1529,1528.0,-1.0,9.0,1537.0,102.0,93.0,74.0,579,1751.0,10.0,1811,1801.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,OO,6417,N715SK,SFO,SNA,1557,1600.0,3.0,19.0,1619.0,89.0,86.0,58.0,372,1717.0,9.0,1726,1726.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,WN,1541,N7750A,MDW,PIT,650,645.0,-5.0,8.0,653.0,80.0,71.0,57.0,402,850.0,6.0,910,856.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,DL,1277,N325US,ATL,MSY,1550,1548.0,-2.0,14.0,1602.0,96.0,83.0,65.0,425,1607.0,4.0,1626,1611.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,UA,1626,N454UA,LGA,ORD,1232,1227.0,-5.0,34.0,1301.0,162.0,156.0,115.0,733,1356.0,7.0,1414,1403.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,DL,750,N301NB,FLL,LGA,1905,1859.0,-6.0,12.0,1911.0,174.0,162.0,141.0,1076,2132.0,9.0,2159,2141.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,WN,262,N8661A,BWI,STL,1920,1944.0,24.0,6.0,1950.0,145.0,126.0,116.0,738,2046.0,4.0,2045,2050.0,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,EV,4530,N14907,IAH,GPT,1916,1908.0,-8.0,28.0,1936.0,77.0,91.0,57.0,376,2033.0,6.0,2033,2039.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,DL,2623,N952DL,DTW,STL,1543,1536.0,-7.0,21.0,1557.0,102.0,97.0,71.0,440,1608.0,5.0,1625,1613.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,WN,2267,N775SW,SJC,LAX,820,841.0,21.0,15.0,856.0,70.0,77.0,57.0,308,953.0,5.0,930,958.0,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,2015-12-19,1,1,28.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,5,6,AA,2045,N945UW,PHL,CHS,1335,1327.0,-8.0,11.0,1338.0,111.0,102.0,81.0,550,1459.0,10.0,1526,1509.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,WN,2838,N460WN,DAY,BWI,530,524.0,-6.0,9.0,533.0,90.0,76.0,63.0,406,636.0,4.0,700,640.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,WN,2404,N340LV,SAN,SFO,1810,1807.0,-3.0,10.0,1817.0,90.0,86.0,71.0,447,1928.0,5.0,1940,1933.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,DL,1530,N3733Z,LAS,JFK,1335,1535.0,120.0,12.0,1547.0,294.0,277.0,255.0,2248,2302.0,10.0,2129,2312.0,103.0,0,0,,0.0,0.0,6.0,97.0,0.0,2015-12-14,1,1,103.0,1,0.0,0.0,5.83,94.17,0.0
2015,12,4,5,OO,6238,N105SY,SFO,PSP,1606,1652.0,46.0,19.0,1711.0,92.0,82.0,58.0,421,1809.0,5.0,1738,1814.0,36.0,0,0,,36.0,0.0,0.0,0.0,0.0,2015-12-04,1,1,36.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,28,1,MQ,3359,N932MQ,DFW,OKC,715,737.0,22.0,21.0,758.0,62.0,68.0,32.0,175,830.0,15.0,817,845.0,28.0,0,0,,6.0,0.0,20.0,2.0,0.0,2015-12-28,1,1,28.0,1,21.43,0.0,71.43,7.14,0.0
2015,11,29,7,AA,1019,N4WTAA,DFW,COS,1805,1843.0,38.0,11.0,1854.0,114.0,115.0,93.0,592,1927.0,11.0,1859,1938.0,39.0,0,0,,1.0,0.0,0.0,38.0,0.0,2015-11-29,1,1,39.0,1,2.56,0.0,0.0,97.44,0.0
2015,11,22,7,NK,968,N630NK,ORD,BWI,2130,2154.0,24.0,19.0,2213.0,107.0,107.0,83.0,622,36.0,5.0,17,41.0,24.0,0,0,,0.0,0.0,0.0,24.0,0.0,2015-11-22,1,1,24.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,2,3,B6,1223,N323JB,DCA,MCO,1250,1339.0,49.0,49.0,1428.0,140.0,187.0,128.0,759,1636.0,10.0,1510,1646.0,96.0,0,0,,47.0,0.0,11.0,38.0,0.0,2015-12-02,1,1,96.0,1,48.96,0.0,11.46,39.58,0.0
2015,11,20,5,DL,1513,N950AT,DAL,ATL,1241,1239.0,-2.0,13.0,1252.0,121.0,112.0,91.0,721,1523.0,8.0,1542,1531.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,20,7,AA,1445,N881AA,DFW,SAN,1225,1220.0,-5.0,20.0,1240.0,192.0,191.0,169.0,1171,1329.0,2.0,1337,1331.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,WN,3738,N770SA,ELP,SAT,715,709.0,-6.0,14.0,723.0,85.0,80.0,62.0,496,925.0,4.0,940,929.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,AA,258,N3BCAA,DTW,DFW,1340,1339.0,-1.0,12.0,1351.0,186.0,187.0,164.0,986,1535.0,11.0,1546,1546.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,VX,956,N623VA,SFO,SAN,1015,1038.0,23.0,9.0,1047.0,85.0,80.0,67.0,447,1154.0,4.0,1140,1158.0,18.0,0,0,,0.0,0.0,0.0,18.0,0.0,2015-12-14,1,1,18.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,13,7,UA,1785,N17104,SFO,EWR,2150,2153.0,3.0,14.0,2207.0,322.0,309.0,289.0,2565,556.0,6.0,612,602.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,AS,615,N535AS,LAS,SEA,650,642.0,-8.0,14.0,656.0,160.0,156.0,135.0,867,911.0,7.0,930,918.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,UA,1246,N445UA,SMF,IAH,610,617.0,7.0,20.0,637.0,220.0,212.0,188.0,1609,1145.0,4.0,1150,1149.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,WN,1662,N376SW,SFO,LAS,1010,1002.0,-8.0,14.0,1016.0,85.0,82.0,63.0,414,1119.0,5.0,1135,1124.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,MQ,3441,N939MQ,DFW,ABI,1701,1657.0,-4.0,10.0,1707.0,54.0,43.0,29.0,158,1736.0,4.0,1755,1740.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,DL,2434,N960AT,MKE,LGA,910,901.0,-9.0,9.0,910.0,129.0,108.0,94.0,738,1144.0,5.0,1219,1149.0,-30.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,OO,6522,N117SY,LAX,PHX,1230,1351.0,81.0,32.0,1423.0,87.0,94.0,59.0,370,1622.0,3.0,1457,1625.0,88.0,0,0,,7.0,0.0,0.0,0.0,81.0,2015-12-21,1,1,88.0,1,7.95,0.0,0.0,0.0,92.05
2015,12,13,7,B6,114,N603JB,FLL,HPN,808,913.0,65.0,22.0,935.0,171.0,179.0,152.0,1097,1207.0,5.0,1059,1212.0,73.0,0,0,,8.0,0.0,65.0,0.0,0.0,2015-12-13,1,1,73.0,1,10.96,0.0,89.04,0.0,0.0
2015,12,11,5,AS,374,N517AS,SEA,SMF,1210,1205.0,-5.0,18.0,1223.0,100.0,99.0,75.0,605,1338.0,6.0,1350,1344.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,AA,2204,N383AA,MCO,MIA,1750,1746.0,-4.0,22.0,1808.0,67.0,82.0,54.0,192,1902.0,6.0,1857,1908.0,11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,WN,1655,N8662F,BWI,OAK,845,840.0,-5.0,21.0,901.0,370.0,363.0,334.0,2447,1135.0,8.0,1155,1143.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,30,1,WN,142,N369SW,HOU,LBB,1315,1311.0,-4.0,7.0,1318.0,90.0,109.0,99.0,474,1457.0,3.0,1445,1500.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,2015-11-30,0,0,15.0,0,100.0,0.0,0.0,0.0,0.0
2015,11,27,5,EV,5385,N900EV,ABE,DTW,920,915.0,-5.0,18.0,933.0,107.0,118.0,93.0,425,1106.0,7.0,1107,1113.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,16,3,WN,3206,N7831B,LAS,PHX,2005,2006.0,1.0,9.0,2015.0,65.0,59.0,46.0,255,2201.0,4.0,2210,2205.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,UA,509,N421UA,LGA,DEN,1758,1757.0,-1.0,15.0,1812.0,285.0,257.0,235.0,1620,2007.0,7.0,2043,2014.0,-29.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,AA,1110,N3JYAA,ORD,PBI,1845,1846.0,1.0,18.0,1904.0,185.0,168.0,144.0,1144,2228.0,6.0,2250,2234.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,30,3,AA,732,N756US,MSY,CLT,1620,1727.0,67.0,19.0,1746.0,108.0,119.0,93.0,651,2019.0,7.0,1908,2026.0,78.0,0,0,,11.0,0.0,5.0,62.0,0.0,2015-12-30,1,1,78.0,1,14.1,0.0,6.41,79.49,0.0
2015,12,22,2,UA,1148,N69810,MCO,ORD,1558,1555.0,-3.0,24.0,1619.0,181.0,165.0,136.0,1005,1735.0,5.0,1759,1740.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,WN,3037,N654SW,SAN,OAK,1135,1130.0,-5.0,9.0,1139.0,90.0,85.0,70.0,446,1249.0,6.0,1305,1255.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,WN,1334,N747SA,SEA,SNA,1950,2033.0,43.0,10.0,2043.0,155.0,150.0,122.0,978,2245.0,18.0,2225,2303.0,38.0,0,0,,0.0,0.0,0.0,38.0,0.0,2015-12-29,1,1,38.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,26,6,EV,5862,N11565,ROA,ORD,1725,2302.0,337.0,13.0,2315.0,119.0,119.0,89.0,531,2344.0,17.0,1824,1.0,337.0,0,0,,0.0,0.0,277.0,60.0,0.0,2015-12-26,1,1,337.0,1,0.0,0.0,82.2,17.8,0.0
2015,11,27,5,AA,289,N3LVAA,BOS,ORD,705,700.0,-5.0,19.0,719.0,187.0,176.0,140.0,867,839.0,17.0,912,856.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,F9,660,N216FR,SFO,DEN,600,552.0,-8.0,15.0,607.0,150.0,138.0,114.0,967,901.0,9.0,930,910.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,WN,1591,N7829B,LAS,MDW,910,921.0,11.0,9.0,930.0,210.0,191.0,175.0,1521,1425.0,7.0,1440,1432.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,WN,421,N761RR,LAS,PDX,1455,1455.0,0.0,15.0,1510.0,145.0,127.0,108.0,763,1658.0,4.0,1720,1702.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,AA,1869,N981UY,CLT,RSW,1805,1803.0,-2.0,17.0,1820.0,116.0,104.0,83.0,600,1943.0,4.0,2001,1947.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,26,4,UA,1004,N12216,LAX,ITO,1714,1706.0,-8.0,15.0,1721.0,348.0,337.0,314.0,2449,2035.0,8.0,2102,2043.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,B6,124,N923JB,LAX,JFK,855,858.0,3.0,10.0,908.0,318.0,308.0,288.0,2475,1656.0,10.0,1713,1706.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,22,7,EV,6025,N13992,ORD,GSP,1843,1947.0,64.0,21.0,2008.0,105.0,98.0,73.0,577,2221.0,4.0,2128,2225.0,57.0,0,0,,0.0,0.0,57.0,0.0,0.0,2015-11-22,1,1,57.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,1,2,DL,1307,N945DN,RIC,ATL,1751,1817.0,26.0,27.0,1844.0,117.0,131.0,83.0,481,2007.0,21.0,1948,2028.0,40.0,0,0,,14.0,0.0,10.0,16.0,0.0,2015-12-01,1,1,40.0,1,35.0,0.0,25.0,40.0,0.0
2015,12,2,3,OO,4503,N601XJ,CID,MSP,700,656.0,-4.0,30.0,726.0,81.0,85.0,46.0,220,812.0,9.0,821,821.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,AA,259,N866AA,SFO,DFW,1400,1355.0,-5.0,13.0,1408.0,212.0,202.0,174.0,1464,1902.0,15.0,1932,1917.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,WN,637,N780SW,FLL,BNA,1720,1725.0,5.0,10.0,1735.0,140.0,133.0,118.0,793,1833.0,5.0,1840,1838.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,22,7,AA,597,N766US,PHX,SJC,1433,1428.0,-5.0,13.0,1441.0,117.0,106.0,91.0,621,1512.0,2.0,1530,1514.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,3,4,UA,1202,N68891,RSW,EWR,1037,1043.0,6.0,13.0,1056.0,173.0,156.0,136.0,1068,1312.0,7.0,1330,1319.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,OO,4748,N460SW,SLC,LWS,2150,2142.0,-8.0,29.0,2211.0,101.0,104.0,71.0,461,2222.0,4.0,2231,2226.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,OO,6211,N732SK,IAH,SAT,1550,1655.0,65.0,14.0,1709.0,63.0,58.0,40.0,191,1749.0,4.0,1653,1753.0,60.0,0,0,,0.0,0.0,0.0,60.0,0.0,2015-12-13,1,1,60.0,1,0.0,0.0,0.0,100.0,0.0
2015,12,13,7,UA,1221,N75854,HNL,LAX,1200,1152.0,-8.0,17.0,1209.0,329.0,303.0,278.0,2556,1847.0,8.0,1929,1855.0,-34.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,28,6,OO,4834,N170PQ,MSP,GRR,1309,1302.0,-7.0,15.0,1317.0,89.0,68.0,50.0,408,1507.0,3.0,1538,1510.0,-28.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,WN,1063,N247WN,SMF,ONT,1400,1421.0,21.0,6.0,1427.0,75.0,64.0,54.0,390,1521.0,4.0,1515,1525.0,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,OO,4504,N689CA,IAH,SLC,800,800.0,0.0,12.0,812.0,206.0,192.0,173.0,1195,1005.0,7.0,1026,1012.0,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,DL,2161,N970DL,ATL,PHL,1635,1646.0,11.0,14.0,1700.0,126.0,108.0,88.0,666,1828.0,6.0,1841,1834.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,OO,4623,N606SK,SEA,PDX,1105,1107.0,2.0,20.0,1127.0,57.0,54.0,29.0,129,1156.0,5.0,1202,1201.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,DL,1665,N309US,DFW,SLC,1415,1410.0,-5.0,14.0,1424.0,167.0,180.0,159.0,989,1603.0,7.0,1602,1610.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,EV,4430,N14562,STL,EWR,545,538.0,-7.0,16.0,554.0,145.0,141.0,115.0,872,849.0,10.0,910,859.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,24,4,DL,2444,N804DN,ATL,SEA,1345,1737.0,232.0,10.0,1747.0,332.0,306.0,291.0,2182,1938.0,5.0,1617,1943.0,206.0,0,0,,0.0,0.0,0.0,0.0,206.0,2015-12-24,1,1,206.0,1,0.0,0.0,0.0,0.0,100.0
2015,12,24,4,WN,2581,N386SW,TPA,MSY,615,610.0,-5.0,8.0,618.0,95.0,96.0,84.0,488,642.0,4.0,650,646.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,3,4,UA,347,N460UA,DEN,LGA,805,802.0,-3.0,12.0,814.0,222.0,220.0,202.0,1620,1336.0,6.0,1347,1342.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,UA,518,N39423,ORD,PDX,1930,1927.0,-3.0,23.0,1950.0,280.0,275.0,241.0,1739,2151.0,11.0,2210,2202.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
